Three-Digit ZIP Code,Year,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base
297,2007,5.26,374.18,180.25,128.53
297,2008,1.41,379.44,182.78,130.34
297,2009,-1.90,372.23,179.31,127.86
297,2010,-5.23,352.76,169.93,121.18
297,2011,-3.65,339.87,163.72,116.75
297,2012,-1.76,333.90,160.84,114.70
297,2013,1.89,340.22,163.89,116.87
297,2014,3.53,352.23,169.67,120.99
297,2015,4.40,367.73,177.14,126.32
297,2016,4.75,385.20,185.56,132.32
297,2017,7.60,414.49,199.67,142.38
297,2018,7.15,444.14,213.95,152.57
297,2019,5.49,468.53,225.70,160.94
297,2020,3.95,487.05,234.62,167.30
297,2021,14.70,558.64,269.11,191.90
297,2022,22.01,681.58,328.33,234.13
297,2023,8.69,740.82,356.87,254.48
298,1975,.,100.00,44.55,37.66
298,1976,2.48,102.48,45.65,38.59
298,1977,14.89,117.73,52.44,44.34
298,1978,7.43,126.49,56.34,47.63
298,1979,8.66,137.44,61.22,51.76
298,1980,11.04,152.62,67.98,57.47
298,1981,2.08,155.80,69.40,58.67
298,1982,4.99,163.57,72.86,61.60
298,1983,3.74,169.70,75.59,63.90
298,1984,0.54,170.61,76.00,64.25
298,1985,8.41,184.95,82.38,69.65
298,1986,3.48,191.38,85.25,72.07
298,1987,4.71,200.40,89.27,75.47
298,1988,2.48,205.37,91.48,77.34
298,1989,4.45,214.51,95.55,80.78
298,1990,4.65,224.49,100.00,84.54
298,1991,1.85,228.65,101.85,86.10
298,1992,2.94,235.37,104.85,88.63
298,1993,1.60,239.14,106.52,90.05
298,1994,0.51,240.35,107.06,90.51
298,1995,-0.73,238.59,106.28,89.85
298,1996,1.22,241.51,107.58,90.95
298,1997,1.86,246.01,109.58,92.64
298,1998,3.71,255.13,113.65,96.07
298,1999,1.32,258.50,115.15,97.35
298,2000,2.73,265.55,118.29,100.00
298,2001,5.30,279.63,124.56,105.30
298,2002,3.76,290.14,129.24,109.26
298,2003,1.95,295.79,131.76,111.39
298,2004,3.67,306.65,136.60,115.48
298,2005,7.78,330.51,147.23,124.46
298,2006,9.57,362.14,161.31,136.37
298,2007,7.63,389.75,173.62,146.77
298,2008,2.09,397.88,177.24,149.83
298,2009,-1.89,390.36,173.89,147.00
298,2010,-4.52,372.70,166.02,140.35
298,2011,-3.12,361.08,160.84,135.97
298,2012,-2.89,350.66,156.20,132.05
298,2013,-1.71,344.65,153.52,129.79
298,2014,0.34,345.82,154.05,130.23
298,2015,1.19,349.93,155.88,131.78
298,2016,3.97,363.81,162.06,137.00
298,2017,3.23,375.57,167.30,141.43
298,2018,5.00,394.37,175.67,148.51
298,2019,4.79,413.27,184.09,155.63
298,2020,4.46,431.70,192.30,162.57
298,2021,10.78,478.25,213.04,180.10
298,2022,19.08,569.50,253.68,214.46
298,2023,9.64,624.39,278.14,235.13
299,1975,.,100.00,49.56,29.77
299,1976,-20.90,79.10,39.20,23.55
299,1977,11.49,88.19,43.71,26.25
299,1978,17.40,103.53,51.31,30.82
299,1979,5.54,109.27,54.15,32.53
299,1980,21.96,133.27,66.05,39.68
299,1981,23.17,164.14,81.35,48.87
299,1982,8.56,178.20,88.32,53.05
299,1983,-1.62,175.32,86.89,52.20
299,1984,-1.46,172.77,85.62,51.44
299,1985,2.16,176.49,87.47,52.55
299,1986,5.49,186.18,92.27,55.43
299,1987,0.28,186.70,92.53,55.58
299,1988,2.66,191.67,94.99,57.06
299,1989,1.08,193.74,96.02,57.68
299,1990,4.15,201.77,100.00,60.07
299,1991,2.20,206.22,102.20,61.39
299,1992,1.61,209.54,103.85,62.38
299,1993,2.66,215.12,106.61,64.04
299,1994,3.65,222.96,110.50,66.38
299,1995,8.44,241.78,119.83,71.98
299,1996,5.78,255.76,126.76,76.15
299,1997,6.64,272.75,135.18,81.20
299,1998,4.85,285.99,141.74,85.14
299,1999,7.10,306.28,151.80,91.19
299,2000,9.67,335.89,166.47,100.00
299,2001,8.07,363.00,179.90,108.07
299,2002,3.32,375.05,185.88,111.66
299,2003,3.33,387.55,192.07,115.38
299,2004,8.29,419.69,208.00,124.95
299,2005,13.18,475.01,235.42,141.42
299,2006,13.60,539.63,267.45,160.66
299,2007,3.12,556.49,275.80,165.68
299,2008,-2.73,541.29,268.27,161.15
299,2009,-6.08,508.37,251.95,151.35
299,2010,-11.24,451.22,223.63,134.34
299,2011,-5.71,425.44,210.85,126.66
299,2012,-3.53,410.41,203.40,122.19
299,2013,-3.27,397.01,196.76,118.20
299,2014,4.17,413.56,204.96,123.12
299,2015,7.11,442.97,219.54,131.88
299,2016,4.15,461.33,228.64,137.35
299,2017,4.62,482.66,239.21,143.70
299,2018,6.56,514.31,254.89,153.12
299,2019,4.90,539.49,267.37,160.62
299,2020,3.61,558.96,277.02,166.41
299,2021,13.90,636.65,315.53,189.54
299,2022,21.48,773.41,383.31,230.26
299,2023,15.50,893.26,442.71,265.94
300,1975,.,100.00,46.36,33.03
300,1976,0.68,100.68,46.68,33.26
300,1977,4.10,104.81,48.59,34.62
300,1978,8.28,113.49,52.62,37.49
300,1979,13.39,128.69,59.66,42.51
300,1980,11.37,143.32,66.45,47.34
300,1981,6.94,153.26,71.05,50.63
300,1982,6.35,162.99,75.57,53.84
300,1983,3.42,168.56,78.15,55.68
300,1984,6.49,179.50,83.22,59.29
300,1985,4.81,188.14,87.22,62.15
300,1986,5.65,198.78,92.16,65.66
300,1987,4.01,206.75,95.86,68.30
300,1988,3.23,213.42,98.95,70.50
300,1989,1.54,216.71,100.47,71.59
300,1990,-0.47,215.69,100.00,71.25
300,1991,0.47,216.70,100.47,71.58
300,1992,1.61,220.18,102.08,72.73
300,1993,1.90,224.37,104.02,74.12
300,1994,1.66,228.10,105.75,75.35
300,1995,3.82,236.82,109.79,78.23
300,1996,3.61,245.37,113.76,81.05
300,1997,3.76,254.59,118.03,84.10
300,1998,5.02,267.36,123.96,88.32
300,1999,5.34,281.64,130.57,93.03
300,2000,7.49,302.72,140.35,100.00
300,2001,6.26,321.66,149.13,106.26
300,2002,3.82,333.96,154.83,110.32
300,2003,1.76,339.83,157.55,112.26
300,2004,3.70,352.40,163.38,116.41
300,2005,4.61,368.64,170.91,121.78
300,2006,3.35,380.98,176.63,125.85
300,2007,1.75,387.66,179.72,128.06
300,2008,-3.41,374.45,173.60,123.69
300,2009,-6.29,350.91,162.69,115.92
300,2010,-8.69,320.40,148.54,105.84
300,2011,-7.81,295.37,136.94,97.57
300,2012,-5.94,277.81,128.80,91.77
300,2013,6.15,294.89,136.72,97.41
300,2014,12.28,331.11,153.51,109.38
300,2015,7.16,354.81,164.50,117.21
300,2016,7.75,382.31,177.25,126.29
300,2017,7.70,411.76,190.90,136.02
300,2018,8.53,446.89,207.19,147.62
300,2019,6.37,475.37,220.39,157.03
300,2020,4.12,494.94,229.46,163.50
300,2021,14.10,564.74,261.82,186.55
300,2022,22.23,690.26,320.02,228.02
300,2023,7.39,741.28,343.67,244.87
301,1975,.,100.00,45.94,32.41
301,1976,8.04,108.04,49.64,35.02
301,1977,3.28,111.59,51.27,36.17
301,1978,5.69,117.94,54.18,38.23
301,1979,11.46,131.45,60.39,42.61
301,1980,10.98,145.89,67.02,47.29
301,1981,3.57,151.10,69.42,48.98
301,1982,2.48,154.85,71.14,50.19
301,1983,7.95,167.15,76.79,54.18
301,1984,6.01,177.20,81.41,57.44
301,1985,4.04,184.36,84.69,59.76
301,1986,6.14,195.68,89.90,63.43
301,1987,5.09,205.63,94.47,66.65
301,1988,4.10,214.06,98.34,69.38
301,1989,1.55,217.38,99.87,70.46
301,1990,0.13,217.67,100.00,70.55
301,1991,0.45,218.66,100.45,70.87
301,1992,2.50,224.12,102.96,72.64
301,1993,2.33,229.35,105.36,74.34
301,1994,1.73,233.33,107.19,75.63
301,1995,4.52,243.87,112.04,79.05
301,1996,3.37,252.08,115.81,81.71
301,1997,4.32,262.96,120.81,85.23
301,1998,4.79,275.56,126.59,89.32
301,1999,4.68,288.47,132.53,93.50
301,2000,6.95,308.52,141.74,100.00
301,2001,6.95,329.95,151.58,106.95
301,2002,4.11,343.51,157.81,111.34
301,2003,2.50,352.09,161.75,114.12
301,2004,4.09,366.49,168.37,118.79
301,2005,4.32,382.33,175.65,123.93
301,2006,2.99,393.77,180.90,127.63
301,2007,1.66,400.33,183.91,129.76
301,2008,-3.08,388.00,178.25,125.76
301,2009,-6.01,364.69,167.54,118.21
301,2010,-10.06,327.99,150.68,106.31
301,2011,-9.21,297.78,136.80,96.52
301,2012,-6.61,278.09,127.76,90.14
301,2013,5.24,292.66,134.45,94.86
301,2014,11.16,325.33,149.46,105.45
301,2015,7.51,349.76,160.68,113.37
301,2016,6.45,372.32,171.04,120.68
301,2017,8.26,403.08,185.18,130.65
301,2018,8.91,438.99,201.68,142.29
301,2019,6.56,467.80,214.91,151.63
301,2020,5.34,492.80,226.40,159.73
301,2021,15.69,570.12,261.92,184.79
301,2022,24.05,707.20,324.90,229.23
301,2023,7.63,761.15,349.68,246.71
302,1975,.,100.00,50.47,36.48
302,1976,-4.25,95.75,48.32,34.93
302,1977,11.92,107.15,54.08,39.09
302,1978,6.48,114.09,57.58,41.62
302,1979,8.39,123.67,62.42,45.11
302,1980,6.99,132.31,66.78,48.26
302,1981,9.27,144.58,72.97,52.74
302,1982,2.04,147.54,74.46,53.82
302,1983,1.25,149.38,75.39,54.49
302,1984,7.37,160.39,80.95,58.51
302,1985,3.23,165.57,83.57,60.39
302,1986,4.65,173.28,87.45,63.21
302,1987,4.95,181.86,91.79,66.34
302,1988,4.56,190.14,95.97,69.36
302,1989,3.08,195.99,98.92,71.49
302,1990,1.09,198.13,100.00,72.27
302,1991,0.94,200.01,100.94,72.96
302,1992,1.62,203.25,102.58,74.14
302,1993,1.97,207.24,104.60,75.60
302,1994,2.12,211.64,106.82,77.20
302,1995,2.70,217.35,109.70,79.28
302,1996,3.45,224.86,113.49,82.02
302,1997,4.54,235.06,118.64,85.74
302,1998,4.27,245.08,123.70,89.40
302,1999,4.98,257.29,129.86,93.85
302,2000,6.55,274.14,138.36,100.00
302,2001,5.94,290.42,146.58,105.94
302,2002,3.93,301.83,152.34,110.10
302,2003,2.02,307.92,155.41,112.32
302,2004,3.83,319.71,161.36,116.62
302,2005,4.00,332.51,167.82,121.29
302,2006,2.30,340.15,171.68,124.08
302,2007,0.27,341.08,172.15,124.41
302,2008,-3.23,330.06,166.58,120.40
302,2009,-5.62,311.51,157.22,113.63
302,2010,-9.31,282.51,142.59,103.05
302,2011,-9.29,256.28,129.35,93.48
302,2012,-6.89,238.61,120.43,87.04
302,2013,3.82,247.74,125.04,90.37
302,2014,8.26,268.21,135.37,97.84
302,2015,7.18,287.47,145.09,104.86
302,2016,5.57,303.47,153.17,110.70
302,2017,6.54,323.33,163.19,117.94
302,2018,7.86,348.74,176.01,127.21
302,2019,6.42,371.14,187.32,135.38
302,2020,4.59,388.16,195.91,141.59
302,2021,14.42,444.14,224.16,162.01
302,2022,22.74,545.12,275.13,198.84
302,2023,9.42,596.46,301.04,217.57
303,1975,.,100.00,36.00,20.77
303,1976,0.39,100.39,36.14,20.85
303,1977,4.73,105.14,37.85,21.84
303,1978,10.76,116.45,41.92,24.19
303,1979,9.08,127.02,45.73,26.38
303,1980,17.18,148.85,53.59,30.92
303,1981,9.82,163.48,58.85,33.95
303,1982,13.64,185.78,66.88,38.58
303,1983,0.32,186.38,67.10,38.71
303,1984,5.37,196.38,70.70,40.79
303,1985,6.09,208.33,75.00,43.27
303,1986,8.55,226.15,81.42,46.97
303,1987,7.90,244.01,87.84,50.68
303,1988,9.17,266.38,95.90,55.33
303,1989,4.26,277.73,99.98,57.68
303,1990,0.02,277.77,100.00,57.69
303,1991,-0.07,277.59,99.93,57.65
303,1992,1.85,282.73,101.78,58.72
303,1993,1.66,287.43,103.48,59.70
303,1994,1.57,291.93,105.10,60.63
303,1995,4.88,306.19,110.23,63.59
303,1996,6.39,325.76,117.28,67.66
303,1997,8.21,352.52,126.91,73.22
303,1998,9.64,386.49,139.14,80.27
303,1999,11.55,431.14,155.21,89.55
303,2000,11.68,481.48,173.33,100.00
303,2001,8.15,520.73,187.47,108.15
303,2002,3.90,541.05,194.78,112.37
303,2003,1.76,550.59,198.22,114.35
303,2004,4.05,572.90,206.25,118.99
303,2005,6.08,607.73,218.79,126.22
303,2006,5.30,639.93,230.38,132.91
303,2007,2.41,655.38,235.94,136.12
303,2008,-1.73,644.02,231.85,133.76
303,2009,-4.62,614.26,221.14,127.58
303,2010,-6.99,571.32,205.68,118.66
303,2011,-5.25,541.32,194.88,112.43
303,2012,-2.32,528.78,190.36,109.82
303,2013,5.99,560.47,201.77,116.41
303,2014,9.38,613.01,220.69,127.32
303,2015,6.60,653.45,235.24,135.72
303,2016,8.14,706.64,254.39,146.76
303,2017,6.48,752.43,270.88,156.27
303,2018,7.46,808.59,291.09,167.94
303,2019,4.51,845.09,304.24,175.52
303,2020,2.81,868.85,312.79,180.46
303,2021,9.58,952.09,342.76,197.74
303,2022,15.84,1102.85,397.03,229.05
303,2023,5.83,1167.18,420.19,242.41
304,1985,.,100.00,88.04,65.68
304,1986,2.17,102.17,89.95,67.11
304,1987,1.90,104.11,91.66,68.38
304,1988,2.44,106.65,93.89,70.05
304,1989,3.03,109.88,96.74,72.17
304,1990,3.37,113.59,100.00,74.61
304,1991,0.99,114.71,100.99,75.35
304,1992,3.50,118.73,104.53,77.99
304,1993,1.34,120.32,105.93,79.03
304,1994,1.90,122.60,107.93,80.53
304,1995,3.97,127.47,112.22,83.73
304,1996,2.98,131.27,115.57,86.23
304,1997,3.29,135.59,119.37,89.06
304,1998,3.92,140.91,124.05,92.55
304,1999,3.34,145.62,128.20,95.65
304,2000,4.55,152.24,134.03,100.00
304,2001,5.33,160.36,141.18,105.33
304,2002,3.51,166.00,146.14,109.03
304,2003,3.32,171.51,150.99,112.65
304,2004,6.82,183.20,161.28,120.33
304,2005,4.62,191.66,168.73,125.89
304,2006,7.75,206.51,181.81,135.64
304,2007,5.25,217.34,191.34,142.76
304,2008,1.03,219.58,193.31,144.23
304,2009,-2.68,213.70,188.14,140.37
304,2010,-4.76,203.54,179.19,133.69
304,2011,-6.18,190.96,168.12,125.43
304,2012,-4.20,182.95,161.06,120.17
304,2013,-0.08,182.80,160.93,120.07
304,2014,2.63,187.61,165.16,123.23
304,2015,2.92,193.09,169.99,126.83
304,2016,1.67,196.31,172.82,128.94
304,2017,3.50,203.18,178.87,133.46
304,2018,1.90,207.05,182.28,136.00
304,2019,4.88,217.14,191.16,142.63
304,2020,3.24,224.18,197.36,147.25
304,2021,9.45,245.36,216.00,161.16
304,2022,20.57,295.81,260.43,194.30
304,2023,10.41,326.60,287.53,214.52
305,1975,.,100.00,34.56,23.23
305,1976,8.80,108.80,37.60,25.28
305,1977,-3.89,104.57,36.13,24.29
305,1978,9.40,114.40,39.53,26.58
305,1979,43.55,164.22,56.75,38.15
305,1980,-0.64,163.17,56.38,37.91
305,1981,19.46,194.92,67.36,45.29
305,1982,2.74,200.26,69.20,46.53
305,1983,5.74,211.75,73.17,49.20
305,1984,3.33,218.80,75.61,50.83
305,1985,8.66,237.74,82.15,55.23
305,1986,7.39,255.31,88.22,59.32
305,1987,3.66,264.65,91.45,61.49
305,1988,6.63,282.20,97.52,65.56
305,1989,0.95,284.88,98.44,66.19
305,1990,1.58,289.39,100.00,67.23
305,1991,-1.20,285.91,98.80,66.42
305,1992,1.84,291.16,100.61,67.64
305,1993,2.56,298.62,103.19,69.38
305,1994,4.11,310.90,107.43,72.23
305,1995,4.55,325.05,112.32,75.52
305,1996,4.60,340.01,117.49,78.99
305,1997,5.42,358.45,123.86,83.28
305,1998,5.11,376.75,130.19,87.53
305,1999,6.32,400.56,138.42,93.06
305,2000,7.45,430.43,148.74,100.00
305,2001,6.48,458.30,158.37,106.48
305,2002,3.92,476.28,164.58,110.65
305,2003,2.71,489.18,169.04,113.65
305,2004,3.93,508.43,175.69,118.12
305,2005,6.69,542.42,187.44,126.02
305,2006,6.25,576.34,199.16,133.90
305,2007,3.73,597.83,206.58,138.89
305,2008,-0.94,592.20,204.64,137.59
305,2009,-6.68,552.63,190.97,128.39
305,2010,-11.97,486.51,168.12,113.03
305,2011,-7.43,450.38,155.63,104.64
305,2012,-5.19,427.00,147.55,99.20
305,2013,2.25,436.59,150.87,101.43
305,2014,7.72,470.28,162.51,109.26
305,2015,6.75,502.01,173.47,116.63
305,2016,6.18,533.01,184.18,123.83
305,2017,6.57,568.04,196.29,131.97
305,2018,7.35,609.82,210.73,141.68
305,2019,6.56,649.80,224.54,150.97
305,2020,4.56,679.41,234.78,157.85
305,2021,15.28,783.22,270.65,181.96
305,2022,23.25,965.32,333.57,224.27
305,2023,8.07,1043.19,360.48,242.36
306,1975,.,100.00,35.62,23.46
306,1976,10.97,110.97,39.53,26.04
306,1977,10.49,122.61,43.68,28.77
306,1978,17.33,143.85,51.25,33.75
306,1979,19.72,172.22,61.35,40.41
306,1980,12.69,194.07,69.14,45.54
306,1981,-4.18,185.97,66.25,43.64
306,1982,12.28,208.81,74.39,49.00
306,1983,5.07,219.39,78.16,51.48
306,1984,3.26,226.54,80.70,53.16
306,1985,6.03,240.20,85.57,56.36
306,1986,3.06,247.54,88.18,58.08
306,1987,3.47,256.12,91.24,60.10
306,1988,3.71,265.64,94.63,62.33
306,1989,3.45,274.81,97.90,64.48
306,1990,2.15,280.71,100.00,65.87
306,1991,1.52,284.97,101.52,66.87
306,1992,1.61,289.56,103.15,67.94
306,1993,1.91,295.10,105.13,69.24
306,1994,3.97,306.83,109.30,72.00
306,1995,5.56,323.89,115.38,76.00
306,1996,4.49,338.43,120.56,79.41
306,1997,6.32,359.81,128.18,84.43
306,1998,3.94,374.00,133.23,87.76
306,1999,5.80,395.67,140.95,92.84
306,2000,7.71,426.18,151.82,100.00
306,2001,6.45,453.67,161.61,106.45
306,2002,4.13,472.42,168.29,110.85
306,2003,2.51,484.29,172.52,113.64
306,2004,5.33,510.10,181.72,119.69
306,2005,4.55,533.33,189.99,125.14
306,2006,4.18,555.63,197.94,130.38
306,2007,3.54,575.27,204.93,134.99
306,2008,-1.17,568.56,202.54,133.41
306,2009,-3.77,547.14,194.91,128.38
306,2010,-7.62,505.42,180.05,118.60
306,2011,-8.72,461.34,164.35,108.25
306,2012,-5.64,435.30,155.07,102.14
306,2013,1.77,443.02,157.82,103.95
306,2014,7.18,474.85,169.16,111.42
306,2015,5.19,499.51,177.94,117.21
306,2016,7.09,534.95,190.57,125.52
306,2017,6.44,569.43,202.85,133.61
306,2018,8.50,617.82,220.09,144.97
306,2019,7.17,662.10,235.87,155.36
306,2020,4.71,693.29,246.98,162.68
306,2021,14.49,793.76,282.77,186.25
306,2022,21.89,967.52,344.67,227.02
306,2023,9.66,1060.99,377.96,248.96
307,1975,.,100.00,46.39,32.70
307,1976,8.25,108.25,50.21,35.40
307,1977,3.75,112.31,52.10,36.72
307,1978,9.59,123.09,57.10,40.25
307,1979,8.97,134.12,62.22,43.86
307,1980,4.79,140.55,65.20,45.96
307,1981,7.51,151.11,70.09,49.41
307,1982,-11.84,133.21,61.79,43.56
307,1983,16.87,155.68,72.22,50.91
307,1984,6.26,165.42,76.73,54.09
307,1985,8.96,180.24,83.61,58.94
307,1986,3.34,186.26,86.40,60.90
307,1987,5.81,197.08,91.42,64.44
307,1988,4.09,205.13,95.15,67.08
307,1989,2.84,210.97,97.86,68.98
307,1990,2.19,215.58,100.00,70.49
307,1991,-0.46,214.59,99.54,70.17
307,1992,1.04,216.83,100.58,70.90
307,1993,4.01,225.52,104.61,73.74
307,1994,2.83,231.92,107.58,75.83
307,1995,5.22,244.03,113.20,79.80
307,1996,5.48,257.40,119.40,84.17
307,1997,3.68,266.86,123.79,87.26
307,1998,5.12,280.51,130.12,91.73
307,1999,4.26,292.46,135.67,95.63
307,2000,4.57,305.82,141.86,100.00
307,2001,5.90,323.87,150.23,105.90
307,2002,3.92,336.58,156.13,110.06
307,2003,3.03,346.78,160.86,113.40
307,2004,5.75,366.74,170.12,119.92
307,2005,5.62,387.35,179.68,126.66
307,2006,4.75,405.74,188.21,132.67
307,2007,2.29,415.01,192.51,135.71
307,2008,-2.05,406.53,188.58,132.93
307,2009,-3.19,393.56,182.56,128.69
307,2010,-5.35,372.51,172.80,121.81
307,2011,-5.89,350.57,162.62,114.63
307,2012,-3.05,339.86,157.65,111.13
307,2013,1.44,344.77,159.93,112.74
307,2014,4.86,361.52,167.70,118.22
307,2015,2.42,370.29,171.77,121.08
307,2016,2.20,378.44,175.55,123.75
307,2017,5.61,399.66,185.39,130.69
307,2018,7.87,431.11,199.98,140.97
307,2019,4.94,452.40,209.85,147.93
307,2020,5.35,476.62,221.09,155.85
307,2021,13.52,541.04,250.97,176.91
307,2022,19.52,646.63,299.95,211.44
307,2023,11.55,721.32,334.60,235.86
308,1984,.,100.00,78.86,63.47
308,1985,9.69,109.69,86.50,69.63
308,1986,6.57,116.90,92.18,74.20
308,1987,3.04,120.45,94.99,76.46
308,1988,2.55,123.52,97.41,78.40
308,1989,0.63,124.30,98.02,78.90
308,1990,2.02,126.81,100.00,80.49
308,1991,1.89,129.21,101.89,82.01
308,1992,3.09,133.20,105.04,84.55
308,1993,3.23,137.50,108.43,87.28
308,1994,1.43,139.46,109.97,88.52
308,1995,0.66,140.38,110.70,89.10
308,1996,2.11,143.34,113.03,90.98
308,1997,1.41,145.36,114.63,92.27
308,1998,3.07,149.82,118.15,95.10
308,1999,2.79,154.00,121.44,97.75
308,2000,2.30,157.54,124.23,100.00
308,2001,4.06,163.94,129.28,104.06
308,2002,2.36,167.82,132.34,106.52
308,2003,2.02,171.20,135.01,108.67
308,2004,6.97,183.13,144.41,116.24
308,2005,7.23,196.36,154.85,124.64
308,2006,7.20,210.51,166.00,133.62
308,2007,5.32,221.71,174.83,140.73
308,2008,-0.39,220.84,174.15,140.18
308,2009,-1.53,217.46,171.49,138.03
308,2010,-5.11,206.36,162.73,130.98
308,2011,-5.50,195.01,153.78,123.78
308,2012,-2.58,189.98,149.81,120.59
308,2013,-0.77,188.52,148.66,119.66
308,2014,1.92,192.14,151.52,121.96
308,2015,3.06,198.01,156.15,125.69
308,2016,3.67,205.27,161.87,130.29
308,2017,3.21,211.85,167.06,134.47
308,2018,5.04,222.53,175.49,141.25
308,2019,4.16,231.80,182.79,147.13
308,2020,5.50,244.56,192.85,155.23
308,2021,11.51,272.71,215.05,173.10
308,2022,17.00,319.07,251.61,202.53
308,2023,11.67,356.29,280.96,226.15
309,1976,.,100.00,50.02,39.66
309,1977,5.54,105.54,52.79,41.85
309,1978,17.09,123.57,61.81,49.01
309,1979,0.39,124.04,62.05,49.20
309,1980,16.70,144.76,72.42,57.41
309,1981,2.38,148.20,74.14,58.78
309,1982,0.22,148.53,74.30,58.91
309,1983,6.80,158.63,79.35,62.91
309,1984,11.19,176.38,88.23,69.95
309,1985,0.61,177.46,88.77,70.38
309,1986,7.01,189.89,94.99,75.31
309,1987,3.40,196.35,98.22,77.87
309,1988,-0.47,195.43,97.76,77.51
309,1989,1.47,198.30,99.20,78.64
309,1990,0.81,199.90,100.00,79.28
309,1991,4.09,208.08,104.09,82.52
309,1992,2.22,212.70,106.40,84.35
309,1993,3.07,219.24,109.67,86.95
309,1994,0.93,221.28,110.69,87.76
309,1995,0.83,223.11,111.61,88.48
309,1996,2.02,227.61,113.86,90.27
309,1997,2.01,232.18,116.15,92.08
309,1998,3.26,239.76,119.94,95.09
309,1999,2.02,244.61,122.36,97.01
309,2000,3.08,252.15,126.14,100.00
309,2001,4.99,264.73,132.43,104.99
309,2002,2.52,271.42,135.77,107.64
309,2003,2.07,277.05,138.59,109.88
309,2004,5.14,291.28,145.71,115.52
309,2005,7.84,314.12,157.14,124.58
309,2006,7.03,336.21,168.19,133.34
309,2007,3.56,348.19,174.18,138.09
309,2008,0.36,349.43,174.80,138.58
309,2009,-1.38,344.62,172.40,136.68
309,2010,-3.74,331.73,165.94,131.56
309,2011,-5.80,312.50,156.33,123.94
309,2012,-4.38,298.82,149.48,118.51
309,2013,0.78,301.15,150.65,119.43
309,2014,1.46,305.54,152.85,121.18
309,2015,3.30,315.62,157.89,125.17
309,2016,0.81,318.18,159.17,126.19
309,2017,6.89,340.11,170.14,134.89
309,2018,5.04,357.27,178.72,141.69
309,2019,6.03,378.82,189.50,150.24
309,2020,5.73,400.52,200.36,158.84
309,2021,13.83,455.92,228.07,180.82
309,2022,15.31,525.74,263.00,208.50
309,2023,9.05,573.31,286.79,227.37
310,1975,.,100.00,56.43,41.41
310,1976,-1.09,98.91,55.81,40.96
310,1977,2.53,101.40,57.22,41.99
310,1978,8.00,109.51,61.80,45.35
310,1979,10.45,120.95,68.26,50.09
310,1980,0.26,121.27,68.44,50.22
310,1981,14.23,138.53,78.17,57.36
310,1982,5.42,146.04,82.41,60.47
310,1983,-0.93,144.68,81.64,59.91
310,1984,2.84,148.79,83.96,61.61
310,1985,1.68,151.29,85.37,62.65
310,1986,5.00,158.86,89.64,65.78
310,1987,3.01,163.64,92.34,67.76
310,1988,3.82,169.90,95.87,70.35
310,1989,3.39,175.66,99.13,72.74
310,1990,0.88,177.21,100.00,73.38
310,1991,1.89,180.56,101.89,74.77
310,1992,1.66,183.56,103.59,76.01
310,1993,2.38,187.94,106.05,77.82
310,1994,3.55,194.60,109.81,80.58
310,1995,3.40,201.22,113.55,83.32
310,1996,3.94,209.15,118.02,86.61
310,1997,3.04,215.51,121.61,89.24
310,1998,3.17,222.34,125.47,92.07
310,1999,3.67,230.51,130.08,95.45
310,2000,4.77,241.50,136.28,100.00
310,2001,4.01,251.19,141.75,104.01
310,2002,3.41,259.74,146.57,107.56
310,2003,2.31,265.74,149.96,110.04
310,2004,5.50,280.36,158.21,116.09
310,2005,5.54,295.90,166.98,122.53
310,2006,5.88,313.30,176.79,129.73
310,2007,3.17,323.22,182.39,133.84
310,2008,0.24,324.01,182.84,134.17
310,2009,-2.72,315.21,177.88,130.53
310,2010,-6.76,293.90,165.85,121.70
310,2011,-5.27,278.41,157.11,115.29
310,2012,-1.73,273.59,154.39,113.29
310,2013,-1.35,269.90,152.31,111.76
310,2014,0.79,272.03,153.50,112.64
310,2015,1.81,276.94,156.28,114.68
310,2016,2.88,284.91,160.78,117.98
310,2017,2.33,291.55,164.52,120.73
310,2018,5.80,308.47,174.07,127.73
310,2019,4.49,322.31,181.88,133.47
310,2020,4.38,336.41,189.84,139.30
310,2021,10.02,370.11,208.85,153.26
310,2022,18.58,438.87,247.66,181.73
310,2023,10.79,486.22,274.38,201.34
312,1975,.,100.00,51.48,40.30
312,1976,9.30,109.30,56.27,44.05
312,1977,-3.42,105.57,54.35,42.55
312,1978,4.31,110.12,56.69,44.38
312,1979,3.64,114.13,58.75,46.00
312,1980,5.47,120.36,61.96,48.51
312,1981,11.53,134.25,69.11,54.11
312,1982,7.95,144.92,74.60,58.41
312,1983,3.50,149.99,77.22,60.45
312,1984,2.60,153.88,79.22,62.02
312,1985,7.53,165.48,85.19,66.69
312,1986,3.57,171.39,88.23,69.08
312,1987,3.12,176.74,90.99,71.23
312,1988,4.40,184.52,94.99,74.37
312,1989,3.38,190.75,98.20,76.88
